achim meier;Gypsy jazz,pop music,world music,indie pop,rock music
serge salibur;Gypsy jazz,pop music,world music,indie pop,rock music
xavier descarpentries;indie pop,Gypsy jazz
dave king;indie pop,funk,soul music,Gypsy jazz
karel boeschoten;indie pop,Gypsy jazz
karl koivukoski;indie pop,Gypsy jazz
rato harder;indie pop,Gypsy jazz
david gattiker;indie pop,Gypsy jazz
beat schneider;indie pop,Gypsy jazz
jano rigos;indie pop,Gypsy jazz
pali sarkozi;indie pop,Gypsy jazz
irina ungureanu;indie pop,Gypsy jazz
tinu heineger;indie pop,Gypsy jazz
paul personne;indie pop,Gypsy jazz
cyrille bugnon;bebop,post-bop,hip hop culture,jazz fusion,jazz
eric legnini;bebop,post-bop,jazz
bänz oester;music of Africa,post-bop,bebop,free jazz,jazz
philippe soirat;jazz
lea delaria;jazz
sizzla;dancehall
courtney edwards;dancehall
donald "danny bassie" dennis;reggae,dancehall
earl "chinna" smith;reggae,dancehall
everton gaynor;dancehall
sheldon cambell;dancehall
turbulence;dancehall
godfrey rodney;dub music
clive cummings;dub music
james smith;dub music
cecil ordonez;dub music
dave richards;dub music
galbert spence;dub music
mike ramsey;dub music
stephen stuart;dub music
micah robinson;dub music
dj quest;electronic music,hip hop culture
andrew ross kushin;electronic music,hip hop culture
albert mathias;electronic music,hip hop culture
saul williams;alternative hip hop,electronica,heavy metal
chris eddleton;alternative hip hop,heavy metal
jerome wilson jordan;alternative hip hop,heavy metal
nioka;alternative hip hop,heavy metal
kwame brandt pierce;alternative hip hop,heavy metal
roni size;drum and bass,alternative hip hop
onallee;drum and bass,alternative hip hop
dynamite mc;drum and bass,alternative hip hop
si john;drum and bass,alternative hip hop
dj die;drum and bass,alternative hip hop
dj suv;drum and bass,alternative hip hop
rob merrill;drum and bass,alternative hip hop
francis hylton;soul music,rhythm and blues,trip hop
steve spacek;rhythm and blues,trip hop
morgan zarate;rhythm and blues,trip hop
edmund cavill;rhythm and blues,trip hop
nick phillips;rhythm and blues,trip hop
terry callier;traditional folk music,soul music,rhythm and blues,jazz fusion,jazz
chris kibble;traditional folk music,soul music,rhythm and blues,jazz
dave barnard;traditional folk music,soul music,rhythm and blues,jazz fusion,jazz
jim mullen;traditional folk music,soul music,rhythm and blues,jazz fusion,funk,jazz-funk,crossover jazz,jazz,Afro-Cuban jazz
gary plumley;traditional folk music,soul music,rhythm and blues,jazz fusion,jazz
bosco de oliveira;jazz fusion,soul music,jazz
dave trigwell;jazz fusion,soul music,jazz
stuart duncan;soul music,pop music,new wave,rock music,jazz
ben castle;pop music,soul music,jazz,folk rock
omar sosa;soul music,alternative hip hop,jazz
velroy bailey;pop music,soul music,jazz
hawi gondwe;soul music,jazz
samia hammer;soul music,jazz
arnie somogyi;soul music,jazz
christopher ballin;soul music,jazz
matteo sagese;soul music,jazz
jim hunt;soul music,jazz
gerardo nunez;flamenco,Latin jazz
perico sambeat;flamenco,Latin jazz
eva duran;flamenco,Latin jazz
el cepillo;flamenco,Latin jazz
israel galvan;flamenco,Latin jazz
tom schröder;post-bop,free jazz
frank möbus;post-bop,free jazz
rudi mahall;post-bop,free jazz
raul rekow;music of Africa,jazz,music of Latin America,reggae,soul music,psychedelic rock,music of Brazil,Latin jazz,jazz fusion,alternative hip hop,blues,funk,world music,rock music,salsa,classical music
azdru;alternative hip hop,salsa
ulises "uli" bella;alternative hip hop,salsa
sheffer bruton;alternative hip hop,salsa
wil-dog;alternative hip hop,salsa
justin "el nino" poree;alternative hip hop,salsa
jiro yamaguchi;alternative hip hop,salsa
kanetic source;alternative hip hop,salsa
dj spinobi;alternative hip hop,salsa
isabel gilberto;music of Brazil
antonio guillherme borges;music of Brazil
diego gutman;music of Brazil
masaharu shimizu;music of Brazil
paulo levi silveira teixeira;music of Brazil
lilian vieira;dance music,bossa nova,música popular brasileira
stefan kruger;dance music,bossa nova,música popular brasileira
stefan schmid;dance music,bossa nova,música popular brasileira
claus tofft;dance music,bossa nova,música popular brasileira
has bangert;dance music,bossa nova,música popular brasileira
kid sublime;dance music,bossa nova,música popular brasileira
joel shearer;alternative rock,pop music
alanis morissette;alternative rock,pop music
gary novak;bebop,post-bop,alternative rock,pop music,jazz fusion,jazz-funk
mark stephens;soul music,disco,alternative rock,pop music,funk,jazz-funk,crossover jazz
nick lashley;alternative rock,pop music
chris chaney;alternative rock,pop music
audrey nugent;pop music,reggae
charity hair;pop music,reggae
amy lindop;pop music,reggae
jonathan atkinson;pop music,reggae
dean tidey;pop music,reggae
guy davis;pop music,reggae
gerry meehan;pop music,reggae
giles martin;pop music,reggae
garrison hawk;dub music,trip hop
tricky;electronic music,trip hop,indie rock,hard rock,pop music,rock music
gareth bowen;electronic music,trip hop,indie rock,hard rock,pop music,rock music
wayne nunes;electronic music,trip hop,indie rock,hard rock,pop music,rock music
perry melius;acid jazz,rhythm and blues,trip hop
ambersunshower;trip hop
mark thwaite;trip hop
liliana mota ferreira;reggae,trip hop
oli hartung;reggae,trip hop
dominik alig;reggae,trip hop
mago flück;reggae,trip hop
marcel blatti;reggae,trip hop
andy jenks;indie rock
corin dingley;indie rock
helen white;indie rock
wendy stubbs;indie rock
martin barnard;indie rock
peter wilde;indie rock
jim allen;indie rock
alison goldfrapp;electronic music,ambient music,trip hop,indie rock,pop music,electronica,indie pop,new wave
davide rossi;electronic music,indie rock,pop music,electronica,indie pop,new wave
rowan oliver;electronic music,indie rock,pop music,electronica,indie pop,new wave
will gregory;electronic music,indie pop,new wave
andy davis;electronic music,indie pop,new wave
han stubbe;classical music
simon lenski;classical music
roel van camp;classical music
adrian lenski;classical music
benedikt lenski;classical music
janek kowalski;classical music
yiulukusu gipsi;classical music
karoline kamosi;classical music
manuel bravo;electronic music,world music,indie pop
julien amey;electronic music,world music,indie pop
michel blanc;electronic music,world music,indie pop
david gow;pop music,indie rock
malcolm middleton;indie rock
gary miller;indie rock
aidan moffat;indie rock
lewis turner;indie rock
jónsi;ambient music,progressive rock,indie rock,pop music,indie pop
kjartan sveinsson;pop music,progressive rock,ambient music,indie rock
orri dyrasson;progressive rock,ambient music
georg holm;progressive rock,ambient music
saam schlamminger;electronica,world music,indie rock
sussan deyhim;electronic music,free jazz,world music,vocal music,avant-garde music
karsh kale;world music
reza derakshani;world music
dawn buckholz avery;world music
talvin singh;electronic music,world music,jazz
cleveland watkiss;electronic music,world music
class sandbothe;electronic music,world music
sagarika mukherjee;electronic music,world music
jame banbury;electronic music,world music
richard johnstone;electronic music,world music
shri;world music,trip hop
dj badmarsh;world music,trip hop
michele drees;world music,trip hop
uk apache;world music,trip hop
ursula rucker;hip hop culture,drum and bass,trip hop,neo soul,jazz-funk,jazz
tim motzer;neo soul,hip hop culture,jazz
jim hamilton;neo soul,hip hop culture,jazz
matthew john herbert;electronic music,big band,jazz,house music
dani siciliano;electronic music,big band,jazz
philip parnel;electronic music
tom barman;alternative rock,progressive rock,indie rock,traditional folk music
guy van nueten;traditional folk music
david gray;alternative rock
clune;alternative rock
tim bradshaw;alternative rock
rob malone;alternative rock
fred demilliac;alternative rock
serge morattel;alternative rock
pascal jean;alternative rock
stephane mayer;alternative rock
olivier uldry;alternative rock
renato di paolo;alternative rock
stef kamil carlens;pop music,rock music
bjorn eriksson;pop music,rock music
aarich jespers;pop music,rock music
tom pintens;pop music,rock music
mirko banovic;pop music,rock music
pj harvey;alternative rock,indie rock,folk rock
eric drew feldman;alternative rock
rob ellis;alternative rock
tim farthing;alternative rock
margaret fiedler;alternative rock
benji b;electronica,hip hop culture
fontella bass;downtempo,post-bop,jazz
john ellis;downtempo,jazz
jason swinscoe;downtempo,jazz
tom chant;downtempo,jazz
phil france;downtempo,jazz
luke flowers;downtempo,jazz
peezee;downtempo,jazz
robin mullarkey;hip hop culture,acid jazz
neil cowley;jazz fusion,jazz,acid jazz
crispin taylor;jazz-funk,acid jazz
henry binns;acid jazz
sam hardaker;acid jazz
sia furler;acid jazz
sophie barker;acid jazz
mozez wright;acid jazz
dedi madden;acid jazz
yvonne john lewis;acid jazz
marissa muhammad;acid jazz
nick van gelder;dance music,world music
jacko peake;dance music,world music
jim robins;dance music,world music
george double;dance music,world music
lil' sci;hip hop culture,jazz
id 4 winds;hip hop culture,jazz
inspector willabee;hip hop culture,jazz
tariq l;hip hop culture,jazz
ray parker, jr.;hip hop culture,soul music,jazz-funk,jazz
finga thing;hip hop culture,soul music,jazz
steve brown;hip hop culture,soul music,jazz
veba;hip hop culture,soul music,jazz
danny ward;hip hop culture,soul music,jazz
sneaky;hip hop culture,soul music,jazz
chris cruiks;hip hop culture,soul music,jazz
roger wickham;hip hop culture,soul music,jazz
spikey t;hip hop culture,soul music,jazz
ollie brown;alternative hip hop,rapping
mark walker;post-bop,music of Brazil,alternative hip hop,rapping,jazz,Afro-Cuban jazz
funky gutiervez;alternative hip hop,rapping
imani;alternative hip hop,rapping
etienne de crecy;dance music
félix buxton;dance music
simon ratcliffe;dance music
bellinda james;dance music
cassie watson;dance music
mandy senior;dance music
damien peachy;dance music
kelly briggs;dance music
jorge batista;dance music
ademilde costa;dance music
roger sanchez;dance music
burr johnson;jazz fusion
al payson;jazz fusion
thierry arpino;jazz fusion
gary moore;heavy metal,rhythm and blues,hard rock,blues,rock music
darrin mooney;heavy metal,folk rock,hard rock,pop music,blues
vic martin;hard rock,rock music,rhythm and blues,blues
pete rees;hard rock,rhythm and blues,blues
larry carlton;post-bop,soul music,jazz fusion,blues,jazz-funk,crossover jazz,rock music,jazz
steve lukather;hard rock,pop music,jazz fusion,blues,rock music
brian may;hard rock,jazz fusion,rock and roll,blues,rock music
rick jackson;jazz fusion,jazz-funk,blues,jazz
chris kent;jazz fusion,blues,jazz
gary ferguson;jazz fusion,blues
terry taylor;rhythm and blues,neo soul,rock and roll,blues,funk
bill wyman;rock and roll,rhythm and blues,blues
georgie fame;big band,soul music,rhythm and blues,rock and roll,jazz fusion,blues,rock music,jazz
beverly skeete;rock and roll,rhythm and blues,soul music
frank mead;rock and roll,rhythm and blues,blues,rock music
nick payn;rhythm and blues,rock and roll,blues,country music,rock music
albert lee;rhythm and blues,rock and roll,blues,country music,rock music
mike sanchez;rock and roll,rhythm and blues
janis hoyte;rock and roll,rhythm and blues
graham road;rock and roll,rhythm and blues
jimmy page;blues
robert plant;hard rock,psychedelic rock,heavy metal,blues
mike watts;blues
ian jennings;blues
chris spedding;pop music,rock and roll,new wave,blues
johnny "spazz" hatton;rock and roll,blues
jon cleary;Dixieland jazz,rhythm and blues,folk rock,rock and roll,jazz fusion,blues,country music,rock music
ray herrmann;rock and roll,blues
charlie peterson;rock and roll,blues
bernie dresel;rock and roll,blues
anita dobson;rock and roll,blues
john;rock and roll,blues
emily ruth may;rock and roll,blues
sonny burgess;rock and roll,blues
little milton;soul music,rock and roll,blues,rock music
billy lee riley;rock and roll,blues
martin wenk;indie pop,indie rock,rock music,jazz
joseph burns;rock music,jazz
john convertino;rock music,jazz
jacob ferreira valenzuela;rock music,jazz
volker zander;rock music,jazz
paul johnson niehaus;rock music,jazz
david campbell;alternative rock,jazz
david brown;music of Latin America,alternative rock,jazz fusion,rock music,jazz
lyle workman;alternative rock,pop music,rock music,jazz
roger manning;alternative rock,jazz
david ralicke;alternative rock,jazz
jon birdsong;alternative rock,jazz
indrizzo indrizzo;alternative rock,jazz
johari funches penny;alternative rock,jazz
glenys rogers;alternative rock,jazz
justin meldal-johnsen;alternative rock,jazz
printz board;pop music,soul music,rhythm and blues,hip hop culture
tim "izo" orindgreff;pop music,soul music,rhythm and blues,hip hop culture
nikka costa;soul music
satnam ramgotra;soul music
joshua lopez;soul music
caleb spear;soul music
darren ¨venus¨ floyd;soul music
latisha crawford;soul music
musiic galloway;soul music
eddie harsch;hard rock,rhythm and blues,blues,jazz
rich robinson;hard rock,blues,jazz
chris robinson;hard rock,blues,jazz
steve steve gorman;hard rock,blues,jazz
audley freed;hard rock,blues,jazz
andy hess;hard rock,jazz fusion,blues,jazz
portia griffin;hard rock,blues,jazz
mona lisa young;hard rock,blues,jazz
neil young;hard rock,alternative rock,country music,folk rock
ralph molina;hard rock
franck sampedro;hard rock
william talbot;hard rock
pegi young;hard rock
astrid young;hard rock
van morrison;big band,traditional folk music,soul music,rhythm and blues,folk rock,gospel music,jazz fusion,blues,country music,rock music,jazz
pete hurley;rhythm and blues,jazz
john edwards;traditional folk music,soul music,rhythm and blues,folk rock,gospel music,blues,rock music,jazz
bobby irwin;rhythm and blues,jazz
richard dunn;traditional folk music,rhythm and blues,jazz
lee goodall;rhythm and blues,jazz
martin winning;rhythm and blues,jazz
matt holland;soul music,rhythm and blues,gospel music,jazz fusion,blues,rock music,jazz
noah bless;big band,music of Latin America,Afro-Cuban jazz
linda caballero;music of Latin America
luis quintero;music of Latin America
jesus quintero;music of Latin America
richard viruet;music of Latin America
daniel berroa;music of Latin America
david miller;music of Latin America
luis columna;music of Latin America
angel romero;music of Latin America
gonzalo martinez;music of Latin America
leonardo blanco;music of Latin America
nelson hernandez;music of Latin America
