254085,Jeanne Lee,1939,2,United States
46282,Karen Mantler,1966,2,United States
1645,Linda Ronstadt,1946,2,United States
246104,Perry Robinson,1938,1,United States
671193,Ron McClure,1941,1,United States
204688,Roswell Rudd,1935,1,United States
385568,Sam Burtis,1948,1,United States
466859,Sharon Freeman,,2,United States
7386,Sheila Jordan,1928,2,United States
882772,Clifford Jordan Quartet,,,United States
1434661,Sandra Williams,,2,United States
51129,Julius Hemphill,1938,1,United States
833436,Abdul Wadud,1947,1,United States
985443,Baikida Carroll,1947,1,United States
502647,Phillip Wilson,1941,1,United States
753433,Baker Bigsby,,1,United States
1492834,Kathryn King,,2,United States
1001665,Michelle Barbieri,,2,United States
641372,Bill Stoddard,1933,1,New York
641373,Ken Deardoff,,1,United States
1164529,Steve Schapiro,1934,1,United States
560670,Richard Alderson,,1,United States
114011,Bobby Scott,1937,1,United States
492659,Mike Zwerin,1930,1,United States
554144,Alvin Stoller,1925,1,United States
14907,Ben Webster,1909,1,United States
355827,Jimmy Rowles,1918,1,United States
390032,Larry Bunker,1928,1,United States
31297,Abbey Lincoln,1930,2,United States
52910,Booker Little,1938,1,United States
99537,Mal Waldron,1926,1,United States
198746,Margo Guryan,1937,2,United States
77832,Evan Parker,1944,1,United Kingdom
49988,Harry Miller,1941,1,South Africa
205537,Johnny Dyani,1945,1,South Africa
15922,Keith Tippett,1947,1,United Kingdom
57588,Kenny Wheeler,1930,1,Canada
693936,Louis Moholo,1940,1,South Africa
643823,Radu Malfatti,1943,1,Austria
421864,Roger Wake,,1,United Kingdom
309633,Leland Sklar,1947,1,United States
20618,Tommy Bolin,1951,1,United States
36098,Archie Shepp,1937,1,United States
22681,Sonny Clark Trio,,,United States
1528620,Ill Considered,,,United Kingdom
1735340,Ahnansé,,1,United Kingdom
565551,Emre Ramazanoglu,,1,London
1383625,Idris Rahman,1976,1,United Kingdom
1347934,Robin Hopcraft,,1,United Kingdom
1391130,Sarathy Korwar,,1,United Kingdom
915212,Tamar Osborn,,2,United Kingdom
1594244,Theon Cross,,1,United Kingdom
1911342,Vincent de Boer,2000,1,Netherlands
174282,Roy Haynes Quartet,,,United States
10474,Al Di Meola,1954,1,United States
600349,Paula Scher,1948,2,United States
